"value" "x" "y" "rbio1" "rbio2" "rbio3" "rbio4" "rbio5" "rbio6" "rbio7" "rbio8" "rbio9" "rbio10" "rbio11" "rbio12" "rbio13" "rbio14" "rbio15" "rbio16" "rbio17" "rbio18" "rbio19" "ph" "nitrogen" "soc"
"812" 812 4550000 2950000 7.39383964710489 8.0241355622525 29.2087115719098 702.461901982558 20.2731308994593 -7.18711321249284 27.4602441119522 15.8435458428853 2.08452381127523 16.0747132408941 -1.14307068038197 761.4970381856 94.5566345903723 44.2441154853101 26.5921055441179 258.718924289801 144.575959763327 258.406079549429 165.430668863561 55.6777150512766 262.812558240776 339.897779069817
"813" 813 4650000 2950000 7.67453395446307 8.17018139857501 29.1049801199444 719.65695011375 20.7936230617264 -7.28441559914948 28.0780386608759 16.3443166274446 0.615258730209476 16.5313485028555 -1.13065992288942 663.362449664574 89.2292324799583 34.1449870528206 35.9890441946498 245.187298865758 113.851365535121 244.978518246691 123.744791621515 55.8875858206454 238.920911530396 297.814798267965
"814" 814 4750000 2950000 7.79278676875994 7.9337161891862 28.1274599775077 730.080473927827 20.88898453537 -7.2790948473226 28.1680793826926 16.5097260801854 -0.18583150253038 16.7148696853035 -1.20540001786905 578.415230980957 84.659982891068 26.1380480999687 42.8211417012747 234.163674546336 85.16470437024 233.998438772424 87.3770720532854 57.793844781276 216.809011548426 261.390786752779
"815" 815 4850000 2950000 7.88690792240058 8.07629126887059 28.4284287413604 733.962480193806 21.0508268986419 -7.31035397613841 28.3611808747803 16.6019281139663 0.0995019148189449 16.8225679160194 -1.19695398885416 648.90247320254 92.3089221765644 30.105122858882 40.5396034050775 255.514108702113 94.9566221529469 255.316439544322 102.391680688725 57.2214739074736 224.455566779519 271.340433749912
"816" 816 4950000 2950000 7.21832167293249 8.62561539585076 29.9838086985988 732.933410239502 20.5772264049721 -8.18728464534712 28.7645110503192 15.910642592315 -0.502039863110196 16.132319499046 -1.87235881938387 798.787897891397 106.413708498223 40.2105549005648 35.2534696333572 297.78217901972 126.289626621796 297.137905053011 136.672097431745 54.5694711682134 269.913900791914 351.14417880705
"817" 817 5050000 2950000 6.86030032537468 8.88726145266544 30.5672696462468 738.795975850306 20.3537516540897 -8.74896985417717 29.1027215082669 15.3716574304008 -0.908857687720083 15.8069046074797 -2.36450768154384 816.156112070126 111.893193759805 39.1811396247237 37.3645081406166 310.205421016217 126.775536049257 308.764562328653 134.795620285721 54.0970404273641 287.078954349415 381.344002516835
"818" 818 5150000 2950000 7.58115026379932 8.78488553848604 29.7817472149834 754.108537602909 21.1780681152168 -8.34857159725679 29.5266397124736 16.1292756456474 -0.367697235702922 16.6490409967156 -1.94119019169271 749.347156286527 104.354650222273 34.6605110634844 38.0340877864615 286.504821747114 112.392758747637 285.513909797289 122.222556580783 55.3836953913648 250.197639338081 308.307913464206
"819" 819 5250000 2950000 7.39307408488632 8.58235918329739 29.4040505440465 753.998601887456 20.7983291932729 -8.41959778104401 29.2179269743169 15.8436278924077 -0.44358282771747 16.3909273996778 -2.15839875123269 865.163906344595 114.007336571581 44.7953897374418 33.735713105587 315.803029219934 141.595991479007 314.791279227215 158.396442689424 55.4552380518055 286.753839347166 360.75936360285
"822" 822 5550000 2950000 7.95705893666599 8.78665657898805 27.513948182456 847.071522348887 22.5859456634279 -9.38081849540466 31.9667641588326 16.7081806232707 -1.65203980453623 17.983117157597 -2.68432913692855 607.946423285155 94.327983997971 27.9668776094866 45.710477665434 254.62135376154 90.2604363640435 248.315583838367 96.466217572293 60.3121581410595 240.523760066729 247.106409453215
"823" 823 5650000 2950000 8.22965303703269 8.94092186883131 27.2622234223057 863.475928990087 23.337830218638 -9.46367493054453 32.8015051491825 17.5844842563742 -1.51246611261087 18.5035637810287 -2.58645898506641 584.19233236253 88.302307136529 28.5956193409539 41.0765033777795 234.244590981486 95.3831492357731 230.727338692724 102.339770319015 62.9488681706596 241.484629077501 233.615891600115
"824" 824 5750000 2950000 8.28034434361486 9.00404758458071 27.0177982597033 883.204182676044 23.6761181179629 -9.65759811399446 33.3337162319574 18.0927861991102 -0.130737561870754 18.8199507354698 -2.78260892630339 556.883809349016 79.726818238678 29.5197302873803 34.8668634548278 210.818451513398 101.249215335335 209.093640848639 111.107357040367 65.9426546461074 240.230796090049 235.995534114965
"832" 832 3250000 2850000 11.4481297530981 6.33568066813523 37.3997863821589 396.490036834415 19.8168095510272 2.93983306210468 16.8769764889225 7.83708320327343 16.3618559320351 16.5179958626652 6.95433119504638 1034.89465384077 128.474569490188 46.0185746925008 33.1604286920062 375.000160703106 156.173962362917 181.808032319918 346.031529352496 15.2921000704933 349.757574437261 415.720580019728
"833" 833 3350000 2850000 11.5922198635378 6.74073802796291 37.0834219755221 428.401063930449 20.5507471544367 2.39460358338403 18.1561435710527 7.6720513418954 16.9093086021054 17.0306613610048 6.6816783126476 928.944705022115 112.488060809013 45.2876944431683 29.5447630200262 325.590277270885 147.667192225029 168.538506049775 299.254528702573 35.8579121675763 312.654738689382 372.327022601207
"834" 834 3450000 2850000 11.5639461759075 7.57155348750146 37.4593424325783 471.641993361783 21.3930135339912 1.2313120279946 20.1617015059966 7.47256887167751 17.4418321177577 17.5057708959623 6.0937088180012 806.785934481805 92.4729186263856 44.4254678143394 23.9546423523284 265.106780549748 140.878670330986 152.61304276964 243.333026777336 48.9133243743239 267.439516208072 307.868774394276
"835" 835 3550000 2850000 11.1795086474255 8.25145660970487 37.7310065618711 509.163171350375 21.7632138782061 -0.0965052699907949 21.8597191481969 6.69468827668135 17.4988033713212 17.5752223319796 5.2281900350657 743.443287472415 80.2442005522768 44.5442232242011 18.8288660875265 230.477757324445 142.676942048417 147.780784008265 216.444219805138 58.3101357842161 248.916116998535 275.484491691273
"836" 836 3650000 2850000 10.798901606165 8.42282974420472 36.7067558888626 542.330849959739 21.8358569083425 -1.1106989863087 22.9465558946512 7.21903998479566 13.5383356744212 17.6161791624581 4.40957122932823 682.300106523288 70.5943905116562 44.1780717463503 14.0834886159409 199.365211263757 144.297375921716 149.42641075492 187.251510914516 62.3232783901557 206.644536074301 230.746799219461
"837" 837 3750000 2850000 10.5839469801396 8.44423387535917 35.5798908299132 569.182445382022 21.9058888086792 -1.81875687621499 23.7246456848942 11.0274537852146 8.24303302551544 17.7694349053031 3.84178719240475 647.805549305997 63.7282443159207 44.182130755798 10.8218333358418 178.885407738696 143.51209188072 156.871009377868 163.510000282009 62.0213911831366 169.515699062925 191.955197357409
"838" 838 3850000 2850000 10.3373964990645 8.4786248097866 34.928408784221 585.810422758752 21.9228654328732 -2.34309942730849 24.2659648601817 11.9186090171766 6.47080330996622 17.7575313683193 3.40318648185402 686.748921295297 65.5950592717174 46.6894543163248 10.3499301958239 187.661343879968 149.643951071302 175.068244036434 172.027191842759 64.9865557087258 195.795011097774 218.481786780236
"839" 839 3950000 2850000 9.85843559306998 8.38185848859767 33.8972542467356 605.110181841927 21.5831023613977 -3.14187834734343 24.7249807087411 9.14170098377211 6.26554595816721 17.4998972783176 2.68801385304444 772.871447973139 76.6450839964079 50.830956313641 11.8840421194724 215.470556835325 166.840936275789 198.978069879266 201.729070792919 66.2915949742714 245.363576545536 272.267097978905
"840" 840 4050000 2850000 9.30189747043491 8.19753047751002 32.6609921132718 623.507271372721 21.1080875156434 -3.97602641096642 25.0841139266098 7.87184706142341 6.21020344092461 17.1609143095404 1.88537881629586 858.900495809957 88.8871158172117 56.0949648101513 13.4580950832808 246.031486545865 185.101423924737 216.889717290191 226.528595467873 60.9392434807038 274.448249004525 335.85258969589
"841" 841 4150000 2850000 8.96135715915864 8.1547444185913 32.0778036072453 637.307351478753 20.9719060457394 -4.42666507137534 25.3985711171148 10.0352023972255 5.9521290767236 16.9787874003757 1.35796973595724 928.847175021067 97.8715381872278 60.9338972475235 15.0594439883501 273.784706906149 197.612593472848 241.374991490886 233.461131947995 55.95694282442 281.333704174919 383.12161493579
"842" 842 4250000 2850000 8.55859197061308 8.15473603608036 31.4715770979819 657.977826995966 20.7837969875471 -5.12055719835738 25.9043541859045 13.3658793034352 4.26638709526171 16.7870258901914 0.654383231126784 917.051190204189 101.235868717308 58.5503804776832 18.258904983924 282.979071732147 187.640520975098 264.638401355617 211.701994790209 56.0521771158395 279.422965615143 358.200207353332
"843" 843 4350000 2850000 8.22197785780605 8.20339580807759 30.7313954826166 680.513164807185 20.7355329966101 -5.96497727185696 26.700510268467 15.2076564653122 2.31648485033135 16.6866889070181 -0.0136661298338486 860.087617262528 101.146020335548 52.1838688278638 22.3349165869685 282.884807823439 164.910099792665 277.361498479752 179.539777414431 57.9451348351179 271.514492317323 312.246177231804
"844" 844 4450000 2850000 8.11230400829206 8.19240536023518 29.917549809621 698.832574742107 20.8950362859767 -6.49648116136563 27.3915174473423 16.4489385948547 1.86818950120603 16.7411802971396 -0.408086936487571 861.102071451905 104.816490039068 50.0068268052713 25.4022907128793 296.496327801356 159.429599035353 295.676152292613 172.543236477374 57.8504668732808 272.332044854463 314.924413423707
"845" 845 4550000 2850000 7.76830971397482 8.1626341344449 29.7160723518585 707.032571756373 20.5845747211416 -6.89492870511784 27.4795034262594 16.435899768462 1.82203159426797 16.4595068758675 -0.877415622267912 921.606300068971 113.997932369116 53.7482273623331 25.4057260423737 315.535709572771 176.373957218991 315.532164210722 194.51264090099 56.0353816826759 301.743184917611 379.948922503118
"846" 846 4650000 2850000 7.47858148677445 8.13751574617892 29.6628542597897 712.015172914398 20.314710989189 -7.13306863061369 27.4477796198027 16.2078181813482 0.434283663048381 16.232465723791 -1.22417137671451 850.250679192911 110.820854124168 47.0831446768958 30.4238731041685 301.958593014988 155.696986466099 301.956414080511 167.410928926913 54.5414071128409 294.484008716402 387.231476911272
"847" 847 4750000 2850000 8.30735020880792 8.16905613811456 28.9921769413167 734.14147319485 21.4309164162367 -6.76488309377687 28.1957995100135 16.9999721262936 0.000764195257196902 17.2975138870028 -0.735526727934385 663.159626872726 91.4180448564449 32.7076745579379 36.5434059212181 251.711567300577 106.578084779786 251.467844243304 107.882496613522 57.4991440819522 232.520959878869 284.815146437443
"848" 848 4850000 2850000 9.13115343089601 8.50040013732639 28.9383628888661 756.414099517279 22.7002007158083 -6.65874201441638 29.3589427302247 17.8488691489655 1.013815725392 18.3355694567149 -0.263067082882253 618.939685380381 81.0523749756268 30.9285619090947 33.1652987811438 225.388438185844 98.0971972090826 224.91317328368 105.567527676426 61.1132437687945 212.280832464566 236.413207213174
"849" 849 4950000 2850000 8.50530132938488 8.91197526987163 29.6738750562981 764.373541327819 22.4072144898371 -7.62707933579933 30.0342938256364 17.0602666048325 0.513886534779694 17.7903784271213 -1.00427509069539 678.005797543057 83.9527466718894 35.721603255184 28.3751309678816 234.212878570339 111.970652349235 230.912589205611 124.004581388152 60.3793292898275 247.056904844941 289.378652204497
"850" 850 5050000 2850000 8.24144253782048 9.12397590430592 29.837592345542 781.652778482589 22.4140561245481 -8.20003720683389 30.614093331382 16.6366675892947 0.0368319433133461 17.6931805935085 -1.55617830179604 655.008606843317 84.8587080734694 32.3052609905184 32.3122244179224 234.415150595933 102.059303821557 229.293031981133 110.831038140763 58.933786120763 254.892896795963 305.826905326363
"851" 851 5150000 2850000 8.96847442685273 9.2495478871787 29.5142742319234 804.505422503692 23.3727520087032 -7.9776234071168 31.35037541582 17.6706303097423 0.606621121917404 18.6050168786153 -1.23046644227141 611.313003119428 81.8467084117503 29.602469164028 33.9991751914334 224.268639292455 93.7013546708986 220.723072760856 103.783698421859 59.4188540844971 218.951556290461 246.556574208434
"852" 852 5250000 2850000 8.73297979275995 9.11039250854103 29.6031120092958 795.876017518443 22.8201578369535 -7.95766616430525 30.7778240012587 17.400590579639 0.941464685385342 18.2180602424842 -1.38780962426136 773.21610010796 98.7671212994128 42.7535810115765 29.0635468642913 270.081806360148 134.933441422269 267.382676229627 154.859474604288 58.049780417762 251.354431928894 299.117863411344
"853" 853 5350000 2850000 7.02883482309216 8.92044488136861 30.1884244295964 768.241356562304 20.651648852184 -8.89747936757769 29.5491282197617 15.1052949003488 -0.866547657324867 16.1857217432643 -2.66598777774347 899.976081843086 121.356758312485 47.3561390027107 33.840205229723 331.06369277506 150.995154158399 326.865054328577 169.112630230788 56.4697689690751 323.886230485943 431.837519261893
"854" 854 5450000 2850000 6.23032169909018 8.85049808991268 29.9258075070994 776.971645016449 20.0531633544324 -9.54652887127879 29.5996922257112 14.3799222968649 -2.57231821783088 15.5709399625121 -3.41639258666461 765.861931539958 116.229438710236 34.483772321495 46.491204627717 315.920012602722 110.430684252957 310.65929734882 116.410146226431 56.1994596164146 311.631659351044 415.816419694927
"855" 855 5550000 2850000 7.73946770878992 8.98812797286868 28.8686677430633 825.14748880061 22.3303618655265 -8.84256679139821 31.1729286569247 16.4610536829732 -1.48662405933696 17.6951324923418 -2.46184597262119 599.930736650831 97.0191127300433 25.086481480934 50.2676189768213 259.775003484617 80.4817930455325 253.899290587068 82.6655729606693 59.0066416059451 248.878005359632 285.14812124906
"856" 856 5650000 2850000 9.01762778747632 9.07670305974293 28.0821019979805 856.685954776797 24.0277428078498 -8.29241339513251 32.3201562029823 17.9244797535881 -0.481232427930018 19.3026866112829 -1.64123559551231 558.550333170423 85.6229081281694 25.634398098854 41.9870649965102 225.138193000474 87.8413559523952 218.426860800273 91.6530463185962 63.1318176265647 223.693024655911 219.356691834356
"857" 857 5750000 2850000 9.12001414149422 8.89577856215209 27.1418224932685 874.167939607504 24.257873263575 -8.52138660021092 32.7792598637859 18.1560260569527 -0.0757148175411438 19.6051841458026 -1.78540610244365 538.876352851366 75.211831764051 27.1682271320239 32.998463658156 199.78050714777 99.7462885771833 193.998559260114 107.319025711311 66.7742565095525 219.15318579732 221.806961836121
"866" 866 3350000 2750000 12.1128389319823 7.00984905183778 36.1874281661975 458.785907070418 21.6292858188354 2.32645751502415 19.3028283038113 7.8003108349398 17.8046866872669 17.8848614250899 6.78902239853337 831.627338221008 99.5613160409071 41.9605396906144 28.6234247453806 286.549789476507 132.935603850714 147.703041515935 262.797225826235 18.9019606993825 289.026549877604 346.912719726562
"867" 867 3450000 2750000 11.9251837343824 8.07544320939346 37.6214494339842 498.648250150671 22.2668512417078 0.865774183107129 21.4010770586007 7.15404928342466 18.1611278610614 18.1872579409265 6.09610132653018 782.68361668711 89.8515986444111 42.3370262532812 24.6362628104517 257.274488921406 134.01681467035 139.536120108135 238.363029884806 46.8179766901328 245.210358685136 277.96073829523
"868" 868 3550000 2750000 11.6473762415064 8.74207489407283 38.0657461439386 533.280880563318 22.6648869204748 -0.3068382162364 22.9717251367112 6.61106960742674 18.3281683892512 18.3563855544136 5.39709499450816 731.616793989642 79.2163704650527 42.8118053443978 19.4260275774761 227.142593769738 137.525415039197 137.791906282632 213.699071088911 61.7248129403457 209.243175968654 232.270129990555
"869" 869 3650000 2750000 11.3085062829307 8.96335672030631 37.303971093764 563.914978117852 22.7981475533426 -1.23022602293494 24.0283735762775 7.6361808053798 16.1120796755156 18.4092772344761 4.64149853228117 686.321223045521 70.2685677137695 44.3858544513449 13.7259471728522 196.368791019331 143.986658315453 146.044571236524 184.843418016698 63.4798836956399 179.664940282974 206.428018245787
"870" 870 3750000 2750000 10.8571028905301 8.99413149439084 36.3049565162633 586.999481267945 22.6683027691858 -2.09970763645022 24.7680104056361 10.509453981711 10.4386940194147 18.2702409514703 3.85597592715462 691.305460617044 68.6745954466791 46.6954650171809 11.1977881835784 188.367237414579 150.705395131357 165.197822633413 173.461617478304 64.1906340460831 183.681340449517 207.581940319079
"871" 871 3850000 2750000 10.269493167147 8.63044807185278 34.585683612197 602.324826494694 22.208879551708 -2.73381266518047 24.9426922168885 10.1056791895803 6.44667507100522 17.887240407303 3.09761857270934 756.857823089135 74.0845818838231 50.6708671548293 11.4422202477588 206.442824638399 163.459418740274 189.902493625821 190.476482873647 65.242385054599 236.127841584828 263.754844517954
"872" 872 3950000 2750000 9.86479582579565 8.39354789540555 33.2477367349381 621.746267436447 21.8590936299814 -3.37566919552484 25.2347628255062 8.23980300809892 5.73079946117259 17.6868336627369 2.45724544604105 865.708013622336 85.2425572472512 57.6115674896288 12.0705000625887 239.050831538833 187.911088733345 215.617048091718 221.042299942264 64.1302034166957 280.733808691177 319.127512410482
"873" 873 4050000 2750000 9.30626188488674 8.33523322019095 32.6312073698712 635.925893873296 21.3848535448649 -4.1404194684608 25.5252730133258 9.32606984960198 4.76397878597448 17.3006940551748 1.72010712141719 961.66173097077 96.4708887353226 64.1044641291006 12.9203797482392 271.914254968573 207.194968737848 246.236582034284 241.279230877014 59.6018301302128 313.49103548722 392.105775671199
"874" 874 4150000 2750000 8.50706508343795 8.20493585958168 32.0371653875505 644.441889668538 20.6863408822308 -4.90769608466736 25.5940369668982 11.5443990635673 4.37145061138254 16.5960149570586 0.813809354341492 1092.7820097899 115.541124114455 71.0037805295932 15.5819194273084 326.459434831872 228.751026318102 304.716879223905 262.359028957557 54.5230630463295 349.355532433376 470.338925734935
"875" 875 4250000 2750000 7.67892686229014 8.083386688736 31.4574477882763 655.174919234543 19.8969081414109 -5.79704229192352 25.6939504333344 13.8735161357259 2.45452129989738 15.8353215392632 -0.183901659277549 1152.95554292623 132.868420147926 70.5941777571326 21.7753672637992 375.553265677808 225.816689949314 364.70449949031 246.75424397441 53.4069002573979 383.114445671746 479.063887278479
"876" 876 4350000 2750000 6.78702384045708 8.03915858281612 31.1986471093963 661.023293013781 19.0552461815206 -6.71367878102492 25.7689249625455 14.7036597940802 -0.223397913677073 14.9684114107855 -1.15976880775334 1089.4517630798 136.374655403045 61.3035813159538 28.6299969954673 387.371800715742 194.235992553702 385.939640233299 200.200120886834 54.9257487278906 408.908732671323 488.351047450969
"877" 877 4450000 2750000 6.32316378635173 8.00856962854155 30.7359309005645 672.399208565344 18.7101620984752 -7.3336668180256 26.0438289165008 14.5375354316803 -0.997159566152654 14.585324883484 -1.8057347207331 1093.74477517337 140.870318506764 58.9173573532605 30.9749082566789 401.11217395326 190.91940547741 400.577340329467 193.825589680024 55.826818550795 422.897057703499 516.326463538066
"878" 878 4550000 2750000 6.10516943050063 7.93855725236224 30.2442512852714 681.792844289216 18.5250500908915 -7.6984354599906 26.2234855508821 14.4422140704454 -1.14074406010981 14.4441608466172 -2.1943587805317 1187.65680189033 151.922873735646 64.2839217843098 29.1188661286241 425.760724169006 214.097930826069 425.700565014477 218.073543363058 54.8132244194023 455.185657085007 561.907198749954
"879" 879 4650000 2750000 6.35238264505575 8.05383366385418 30.3409821139009 689.833861638456 18.9069722603002 -7.62420950389843 26.5311817641986 14.8040705270726 -1.36354480885532 14.8046108101206 -2.06193216547225 1114.37894279898 145.79719385633 57.1705933475116 31.413840674145 403.03207529797 192.394754880992 403.03207529797 195.523597511885 54.0489205619793 438.480495169503 567.314651326497
"880" 880 4750000 2750000 8.04231223739067 8.44391299166704 30.2112444247094 723.292086520487 21.1199114498719 -6.84166647646136 27.9615779263332 16.7272280843907 -0.49450930398351 16.8893583139822 -0.863756920215 837.625178058122 111.501878518964 39.2415224475317 34.4596773001903 310.185613189268 131.427856542296 310.063120303118 132.029105225084 56.2732955183775 308.942895211186 393.466267565135
"881" 881 4850000 2750000 9.68543606307422 8.79044796442567 29.6584628926905 762.196064478027 23.3511854189886 -6.28267341234097 29.6338588313296 18.6653963056301 1.33369190833032 18.9571097901194 0.218320409852264 639.829971586917 79.590722906928 30.2014567611926 30.614639170615 224.968595335224 99.8783848930344 224.670504139792 105.886109833823 61.1545253697774 223.443999598754 233.854469472188
"882" 882 4950000 2750000 10.1058496255256 9.08873058822372 29.313222486473 794.288039035641 24.3627691442169 -6.61854638614792 30.9813155303648 18.8689728565131 1.84072194631453 19.7309900804121 0.201234549473865 564.384063846619 66.1680772508399 28.4773532680168 26.3135295549161 185.984366911132 91.4939901908725 182.253559039917 103.462310890266 65.0878512269593 208.577959106399 203.340673183436
"883" 883 5050000 2750000 10.1425481778051 9.40293123483319 29.2827176911401 823.960167676656 24.9212975117388 -7.16445084907506 32.0857483608139 18.7467730848895 1.54093314344522 20.0688751713998 -0.220506237743911 536.162054209388 65.104289343432 27.0911740767896 27.9501830206456 180.260738792471 85.0814901958804 174.877319311913 96.79414355594 67.0133539441931 198.962559410325 204.265218186916
"884" 884 5150000 2750000 10.1344599863307 9.64096745509797 29.7064515559207 831.138348315125 25.0260101780303 -7.41537102707988 32.4413812051102 18.8248068153758 1.41061482621673 20.06469237467 -0.396157993453154 543.50593519681 70.7498564813495 27.864812529844 30.0307439258026 190.846541047013 88.1889934303088 186.09729292461 99.7014110328678 65.5834040846985 197.608355106837 202.13935856349
"885" 885 5250000 2750000 9.1637881669534 9.40138062031477 30.0421395260321 803.325248291678 23.5642068950525 -7.72568933615446 31.289896231207 17.4285879747778 0.892264888333296 18.7645053257619 -1.01702848791252 646.985378969126 88.7524950049656 34.3208569089343 31.1432692152147 233.471491995658 110.226808644245 226.893182770522 124.125280868158 60.534003994221 223.733833626761 243.1359083464
"886" 886 5350000 2750000 7.85653080123668 9.3616639646875 30.4301520391271 789.922012460534 22.0048816887053 -8.73950800217552 30.7443896908808 15.9335250291196 -0.384073506993998 17.270986870642 -2.18115300930948 716.281838185841 103.65353875372 34.972271065844 37.3313189461506 274.231850824757 112.98783794326 266.555514100912 126.141312159558 58.9910316686416 264.196112318442 305.680515500637
"887" 887 5450000 2750000 6.66975813056529 9.53165959269529 30.8917532409026 793.121962204096 21.0064062448751 -9.80780188608327 30.8142081309584 15.096330211559 -1.98317112735635 16.1819554595143 -3.2996618037441 667.939654440998 103.95205809497 28.5032435861601 47.108059791962 278.827915598007 92.1156870162716 273.68629142383 98.7510224481013 58.7919686392988 283.091424448792 347.05506372013
"888" 888 5550000 2750000 7.13171460093222 9.19898057689435 29.8727651421153 809.939825022159 21.7090293272662 -9.0631541873032 30.7721835145694 15.8487413606232 -1.75985823977662 16.981439741309 -2.85245512763781 590.294097622625 95.1854966231176 23.9324333480111 50.4206221645552 254.307823322918 77.6962548278057 250.292024854214 79.4153630812919 58.8722346100646 255.698819800722 308.44079104428
"889" 889 5650000 2750000 9.09090530974337 9.06265940431265 28.4056496624199 853.090046891659 24.0234962642562 -7.88329911168595 31.9067953759422 17.9134652233476 -0.25116643309773 19.4145641033515 -1.47552939204827 541.422598815123 82.1582143789527 24.0915241927199 41.5148611454934 216.507852397391 83.0212112709841 208.648369978517 85.7089000502044 62.9880534108762 205.920317365154 216.598341806209
"890" 890 5750000 2750000 9.92204108900957 8.95692539255458 27.538916102396 871.590469198359 25.0126817271751 -7.49806792975966 32.5107496569348 18.8498362908965 0.233662790055833 20.452672499298 -0.919766833471967 510.078022917974 69.1426532220554 24.7470251111775 30.9291947996986 183.922462832112 94.2083702671656 176.061388547885 99.9639835816314 65.8249372127456 199.787648156951 207.072491004014
"900" 900 3450000 2650000 12.2204125961975 8.49869637963472 37.5314957912495 525.911473927122 23.1454963544281 0.559835217600712 22.5856611368274 7.47338844548582 18.7572157621193 18.7721625342438 5.99682403381935 799.040769774673 93.8708951907545 40.7861906252171 26.3603953333634 266.288641059668 132.22261763832 136.972433815296 243.661353026238 36.8150398573796 239.854781837123 259.399256863669
"901" 901 3550000 2650000 11.9447158743817 8.81075649795427 37.6029568374048 545.647594230763 23.2505142633847 -0.170438815972065 23.4209530793568 7.17120936323959 18.780951040456 18.7860320470311 5.52837467698777 789.517646999677 87.2871032208815 44.4142538423669 21.1249395007282 248.85362780215 143.375785503008 145.325915012584 230.668374925808 62.913373382084 219.505482201744 242.406747684087
"902" 902 3650000 2650000 11.3987762806143 8.89615841372685 36.910252442908 568.330990791273 22.9715150496052 -1.12156246621889 24.0930775158241 8.66713039786637 16.2609447329684 18.5660690056867 4.69904811315067 773.915350537486 78.931504492929 49.30770266381 14.8016824654105 223.024959021036 157.89704432697 164.871054209237 205.091096889183 62.0117744633053 216.116712416076 255.502160153626
"903" 903 3750000 2650000 10.8038452918063 9.05207233982945 36.4202690789497 587.618887008059 22.6957932214292 -2.14275371188899 24.8385469333182 12.2677082987602 10.0616301575763 18.2306999498603 3.81006752762992 762.145898239762 78.5596839647039 49.4067877621549 14.6957387248296 213.985404446023 157.841780234109 191.307189020164 181.701191787657 61.2179262011239 234.290354777478 272.963033278842
"904" 904 3850000 2650000 10.3645872844336 8.87971323289166 34.8958954306387 610.139599800712 22.4924089426386 -2.93967933642041 25.432088279059 12.7776867263382 5.8876802165047 18.0641385293804 3.08653445344814 796.399672219112 82.7676692658112 50.7669026550849 15.5988547268828 224.955985028867 163.166531056158 210.878067137716 184.395665485239 61.5023317736722 259.055163440747 293.282673693658
"905" 905 3950000 2650000 9.92609167386229 8.55121361788532 33.3307717732124 631.379889566877 22.1004447208272 -3.53999887568937 25.6404435965166 9.6205441833593 5.70894345762191 17.8416766887708 2.3799548985182 971.407848454778 96.8483935900134 64.54153334167 13.239323967675 272.711117872855 209.518332536002 238.976648922082 236.399859485935 60.345594133872 323.552247618495 383.14158410445
"906" 906 4050000 2650000 8.51215063168434 8.34225807544366 32.7105204166815 636.790357871866 20.7689093938457 -4.70293861251438 25.4718480063601 8.48727414993687 5.1865516056162 16.5135658014565 0.970917739215824 1123.85383360449 111.984782481997 75.9682213698245 12.4411616129974 319.125722764096 244.079854898551 281.706475699708 280.0509733676 57.2567613457528 395.094017074374 493.350548858472
"907" 907 4150000 2650000 6.51835277347962 7.9323561093205 31.7409690936108 633.466189648833 18.7265561531279 -6.21520809316867 24.9417642462965 10.2828869336906 2.36739022631855 14.4987192936415 -0.894258383114959 1216.57272926348 127.189851318339 77.794251780069 15.4751321247853 362.389585391857 249.647444059007 344.086447894212 278.002168822072 53.0304226637422 439.686956197107 551.885328406883
"908" 908 4250000 2650000 5.06100388874401 7.75060792002256 31.3956994650367 632.492071183209 17.2112104096507 -7.45424474885969 24.6654551585104 11.7784498460665 -1.0691507564986 12.9562277599527 -2.36730891100073 1261.20856282158 141.01829384543 74.0432682075479 21.7701787304035 405.138706351066 240.918590860887 398.906363592411 251.481700478333 52.3470982416995 478.88738328264 573.86759311691
"909" 909 4350000 2650000 4.21944351233347 7.82408377159359 31.7156085115163 633.320184713738 16.3896490156784 -8.24408897048301 24.6337379861614 11.9744050312356 -2.68426059583213 12.0692915277107 -3.23432487299874 1092.62986018858 132.906843171524 58.7414625427323 29.6766978403796 382.173815309335 192.337281994304 379.58222514964 195.015346295683 55.3082723312656 480.369785758295 588.624348082176
"910" 910 4450000 2650000 4.29631938603452 7.81783728061721 31.4307780357639 642.627894235677 16.4524830068695 -8.34923616384671 24.8017191707162 12.0474498430213 -2.98666495301964 12.2291666245044 -3.30637831866691 1075.32203038841 137.847348432929 53.5450266828927 33.3776155947043 392.157340611166 175.890697717044 390.169369189737 176.509248353469 55.9958555337284 490.070501529702 638.665385365751
"911" 911 4550000 2650000 5.03245593653574 8.03651919735956 31.2999196384593 660.547345145996 17.3697408332019 -8.21228275602995 25.5820235892319 11.8331143974611 -2.44403798800335 13.1537258269694 -2.89646024681641 1386.22195450746 170.975203141522 67.2533092780368 30.3701391121279 480.306034742201 231.043526368141 465.589910813935 235.306195395334 54.395938131461 551.210338564251 735.616317726401
"912" 912 4650000 2650000 6.24776802135248 8.49739079303714 31.4446760102073 689.078075284317 19.0644243571695 -7.90241136279832 26.9668357199678 13.2274869687261 -1.55238260577938 14.7000816674013 -2.1431225793371 1390.65949288572 170.113678080119 64.7851811260749 30.0973033891605 475.195204741093 227.889268328039 459.874666559495 233.042730609612 54.5901709264852 518.543641668334 704.51067314148
